ida_ea	name	gate	result	session	date	source_ref	detail
0x0068B300	?CG_ClearHudElems@@YAXXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1298618	Release and source match on the sixteen-element clear loop; the release decompiler's loop-counter return is not part of the map's void ABI.
0x0068CAB0	?CG_ClampAngles@@YAXQAMQBM11@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:574	Non-empty body normalizes and clamps all three view angles against the supplied bounds.
0x0068CAB0	?CG_ClampAngles@@YAXQAMQBM11@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1299808	Release and source match on the three-angle loop, normalization, lower/upper clamp tests, 0.01 offsets, and normalized writes.
0x0068D150	?CG_GetVerticalBobFactor@@YAMMMM@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:641	Non-empty body selects the stance amplitude, clamps it, and computes the release vertical bob formula.
0x0068D150	?CG_GetVerticalBobFactor@@YAMMMM@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1300138	Release and source match on stance selection, amplitude clamp, sinusoidal terms, constants, and final scale; the source uses the float math overload.
0x0068D1F0	?CG_GetHorizontalBobFactor@@YAMMMM@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:663	Non-empty body selects the stance amplitude, clamps it, and computes the release horizontal bob formula.
0x0068D1F0	?CG_GetHorizontalBobFactor@@YAMMMM@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1300164	Release and source match on stance selection, amplitude clamp, sinusoidal term, and final scale; the source uses the float math overload.
0x0068DB20	?SwayRand@@YAMMMM@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:683	Non-empty body computes the release cosine/sine sway product.
0x0068DB20	?SwayRand@@YAMMMM@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1300514	Release and source match on both angular-frequency multiplications, cosine/sine order, product, and constant; the source uses float math overloads.
0x0068E750	?SaveLastFOV@Camera@@AAEXXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1015	Non-empty body updates the previous FOV only after a prior view position exists.
0x0068E750	?SaveLastFOV@Camera@@AAEXXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1300932	Release and source match on the mPrevViewPos guard and CG_GetViewFov assignment.
0x0068E770	?GetLastFOV@Camera@@QAEMXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1027	Non-empty body returns the cached previous FOV.
0x0068E770	?GetLastFOV@Camera@@QAEMXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1300939	Release and source return mPrevFOV directly; the release decompiler emits a wider floating return while the map/source ABI is float.
0x0068E780	?SaveLastPO@Camera@@AAEXXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1034	Non-empty body preserves the first-view sentinel or copies the current view position, angles, and direction.
0x0068E780	?SaveLastPO@Camera@@AAEXXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1300945	Release and source match on the sentinel branch and all client-indexed position, angle, and direction field copies.
0x0068EBB0	?IsTweening@Camera@@QAE_NXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1053	Non-empty body compares tween duration against tween time.
0x0068EBB0	?IsTweening@Camera@@QAE_NXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1301108	Release and source return the same mTweenDuration > mTweenTime comparison.
0x0068E840	?UpdateViewBob@Camera@@AAEXXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1135	Non-empty body updates bob phase and vertical/horizontal bob speed state from the client movement state.
0x0068E840	?UpdateViewBob@Camera@@AAEXXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1300981	Removed the port-only bobCycle truncation; source now matches the release phase formula, prone jump handling, and horizontal speed square root.
0x0068E900	?SetPlayerAngles@Camera@@AAEXQAM@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1160	Non-empty body applies all three angle deltas and writes the new view angles.
0x0068E900	?SetPlayerAngles@Camera@@AAEXQAM@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1301005	Removed the port-only 16-bit delta masks; source now matches the release floating delta accumulation and view-angle writes.
0x0068E9B0	?AdjustPlayerAngles@Camera@@AAEXQAM@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1177	Non-empty body applies all three incremental angle deltas and updates view angles.
0x0068E9B0	?AdjustPlayerAngles@Camera@@AAEXQAM@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1301023	Removed the port-only 16-bit delta masks; source now matches the release delta accumulation and incremental view-angle updates.
0x0068E730	?IsVehicleCameraFadeMode@@YA_NW4ECameraModes@@@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1129	Non-empty body checks whether a camera mode lies within the vehicle range.
0x0068E730	?IsVehicleCameraFadeMode@@YA_NW4ECameraModes@@@Z	V4	PASS	manual-equivalence-2026-08-26	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1300926	Release and source use the same inclusive vehicle-mode range comparison.
0x00698FC0	?UpdateFOV@Camera@@QAEMXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1189	Non-empty body interpolates the current FOV while a tween is active and otherwise returns it unchanged.
0x00698FC0	?UpdateFOV@Camera@@QAEMXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1307913	Release and source match on CG_GetViewFov, tween guard, interpolation expression, and fallback return; the release decompiler emits a wider floating return while the map/source ABI is float.
0x0069DC00	?StartTween@Camera@@QAEXM_N@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1230	Non-empty body validates prior camera vectors, copies tween start state, resets timing, and sets tween flags.
0x0069DC00	?StartTween@Camera@@QAEXM_N@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1310942	Release and source match on both invalid-vector asserts, all start-angle/position/FOV copies, duration/time reset, and angles-only flag updates.
0x0069DDA0	?StartCircleTween@Camera@@AAEXM@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1266	Non-empty body initializes circular tween state, computes the forward offset, sets flags, and validates the resulting vectors.
0x0069DDA0	?StartCircleTween@Camera@@AAEXM@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1311004	Release and source match on angle/FOV/time setup, FastSinCos inputs, 250-unit forward offset, tween flags, and both invalid-vector asserts.
0x0069E580	?StartAnimating@Camera@@QAEXM@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1202	Non-empty body starts camera tag animation only when inactive and optionally starts a tween.
0x0069E580	?StartAnimating@Camera@@QAEXM@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1311268	Release and source match on the animation flag guard, tag-index setup, flag updates, and conditional StartTween call.
0x0069E5E0	?StopAnimating@Camera@@QAEXM@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1218	Non-empty body stops camera tag animation only when active and optionally starts a tween.
0x0069E5E0	?StopAnimating@Camera@@QAEXM@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1311284	Release and source match on the animation flag guard, bit clearing, and conditional StartTween call.
0x00689340	?CG_FadeColor@@YAPAMHHH@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_view.cpp:229	Non-empty body returns null outside the fade interval and otherwise populates the shared white fade color.
0x00689340	?CG_FadeColor@@YAPAMHHH@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1296999	Release and source match on interval guards, remaining-time alpha calculation, white RGB values, and shared color return.
0x006893B0	?CG_GetNorthDirection@@YAMXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_view.cpp:245	Non-empty body returns the current client north-direction value.
0x006893B0	?CG_GetNorthDirection@@YAMXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1297020	Release and source return the same client-indexed dword_F64140 value; the decompiler emits a wider floating return while the map/source ABI is float.
0x006887E0	?CG_CalcPlayerHealth@@YAMXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_view.cpp:210	Non-empty body computes and clamps the active player's health fraction.
0x006887E0	?CG_CalcPlayerHealth@@YAMXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1296569	Corrected the port's integer-division truncation; source now computes the floating health ratio and matches the release clamp branches.
0x00687B40	?CG_SizeUp_f@@YAXXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:158	Added release-backed body that formats cg_viewsize plus ten and sets the cvar.
0x00687B40	?CG_SizeUp_f@@YAXXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1296090	Source matches the release va format, +10 adjustment, cvar name, and Cvar_Set call.
0x00687B70	?CG_SizeDown_f@@YAXXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:165	Added release-backed body that formats cg_viewsize minus ten and sets the cvar.
0x00687B70	?CG_SizeDown_f@@YAXXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1296099	Source matches the release va format, -10 adjustment, cvar name, and Cvar_Set call.
0x00687BA0	?CG_ScoresUp_f@@YAHXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:172	Added release-backed body that queries the R3 controller button.
0x00687BA0	?CG_ScoresUp_f@@YAHXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1296108	Source matches the release controller singleton, controller zero, and R3 button query and return.
0x006893D0	?CG_UpdateCompassOrientation@@YAXXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_view.cpp:251	Non-empty body updates the client compass yaw and angular velocity state, with release-backed timing and clamp logic.
0x006893D0	?CG_UpdateCompassOrientation@@YAXXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1297028;IDA:0x006893D0	Aligned the source with the release disassembly: use AngleSubtract's returned offset, use floating ±30000.0 clamps, preserve the client-indexed state writes, and match the map's void ABI; release's incidental EAX value is not part of the void contract.
0x00688680	?CG_DrawVersion@@YAXXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_draw.cpp:876	Body is an intentional nullsub matching the release function.
0x00688680	?CG_DrawVersion@@YAXXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	IDA:0x00688680	IDA decompiles the release function as an empty void body; the port is intentionally empty with matching ABI.
0x00688690	?CG_DrawDebugOverlays@@YAXXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_draw.cpp:881	Body is an intentional nullsub matching the release function.
0x00688690	?CG_DrawDebugOverlays@@YAXXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	IDA:0x00688690	IDA decompiles the release function as an empty void body; the port is intentionally empty with matching ABI.
0x006886A0	?CG_DrawFriendOverlay@@YAXXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_draw.cpp:886	Body is an intentional nullsub matching the release function.
0x006886A0	?CG_DrawFriendOverlay@@YAXXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	IDA:0x006886A0	IDA decompiles the release function as an empty void body; the port is intentionally empty with matching ABI.
0x0068A620	?CG_SoundBlend@@YAXPAVEntity@@@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:472	Body is an intentional nullsub matching the release function.
0x0068A620	?CG_SoundBlend@@YAXPAVEntity@@@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	IDA:0x0068A620	IDA decompiles the release function as an empty body; the port keeps the map-declared Entity parameter and no-op behavior.
0x0068EBD0	?StopTween@Camera@@AAEXXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:1082	Body is an intentional nullsub matching the release function.
0x0068EBD0	?StopTween@Camera@@AAEXXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	IDA:0x0068EBD0	IDA decompiles the release method as an empty body; the port is intentionally empty with matching ABI.
0x00687DA0	?CG_PriorityCenterPrint@@YAXPBDMHH@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_messages.cpp:72	Non-empty body localizes, wraps, and records center-print state for the active client.
0x00687DA0	?CG_PriorityCenterPrint@@YAXPBDMHH@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1296189;IDA:0x00687DA0	Aligned per-client state indexing to release strides (6320-byte text and 1580-element state), preserving priority gating, localization, character wrapping, line counting, and timestamp/position writes.
0x00687F10	?CG_CenterPrint@@YAXPBDHH@Z	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_messages.cpp:133	Non-empty wrapper delegates center-print text with the release default priority.
0x00687F10	?CG_CenterPrint@@YAXPBDHH@Z	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1296259	Source delegates to CG_PriorityCenterPrint with the same arguments and zero priority as the release.
0x00687BC0	?CG_ScoresDown_f@@YAXXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_misc.cpp:203	Non-empty body checks R3 and activates the in-game menu while recording per-client scoreboard state.
0x00687BC0	?CG_ScoresDown_f@@YAXXZ	V4	PASS	manual-equivalence-20260826	2026-08-26	c3_bin/codmp_xboxr.xbe.c:1296118;IDA:0x00687BC0	Source matches release controller query, per-client 1580/6320 indexing, menu activation, and timestamp writes; release's incidental integer return is excluded by the map's void ABI.
0x00687C30	?CG_InitConsoleCommands@@YAXXZ	V3	PASS	manual-equivalence-20260826	2026-08-26	src/game/cg/cg_main.cpp:316	Non-empty body registers the command-list entries and fixed camera/debug command names.
